element,ion_state,wavelength,Ei,Ek,gi,gk,Ak,emissivity,channel,pixel,half_px,step_nm,interference,rel_emissivity,status,snr,selected,response_ln
Fe,I,381.296,0.95815732,4.20888328,7.0,5.0,7910000.0,2.9750474388878816,2,4106,3,0.06201171875,0.23350131012022554,0.0576161522837595,no_peak,,False,
Fe,I,381.306,2.58810592,5.83875215,7.0,7.0,5520000.0,0.35537488975661197,2,4106,3,0.06201171875,9.326348369889985,0.00688235538647249,blended,,False,
Fe,I,381.363,2.69240763,5.94256226,11.0,9.0,2070000.0,0.14985334990160853,2,4107,3,0.06201171875,23.496842729004577,0.0029021296653306762,blended,,False,
Fe,I,381.388,3.6343498,6.8842923,13.0,11.0,6620000.0,0.17391225812812935,2,4107,3,0.06201171875,20.107965502061663,0.003368065670935479,blended,,False,
Fe,I,381.584,1.48486439,4.73314079,9.0,7.0,112000000.0,29.97535108242726,2,4110,3,0.06201171875,0.015209044328358106,0.5805165894665153,no_peak,,False,
Fe,I,381.634,2.1978664,5.44571679,5.0,7.0,4160000.0,0.4441786558253373,2,4111,3,0.06201171875,67.51127834869301,0.00860217041943871,blended,,False,
Fe,I,381.764,3.33201954,6.57876498,11.0,11.0,7700000.0,0.2996558433055579,2,4114,3,0.06201171875,0.1080408059209726,0.005803274420076248,weak,0.8193890366339303,False,
Fe,I,381.949,3.3965088,6.64167865,7.0,5.0,4900000.0,0.0798849403762708,2,4115,3,0.06201171875,646.526398793871,0.0015470889067969995,implausible,,False,
Fe,I,382.042,0.85899575,4.10337372,11.0,9.0,66700000.0,51.63564939629734,2,4116,3,0.06201171875,0.055591787557617976,1.0,weak,0.45444267287827844,False,
Fe,I,382.118,3.26711257,6.51085164,11.0,13.0,55400000.0,2.7785596882262196,2,4118,3,0.06201171875,18.705228467402804,0.053810879125410264,blended,,False,
Fe,I,382.183,2.60850194,5.85168345,5.0,5.0,7300000.0,0.3293847964237239,2,4119,3,0.06201171875,8.454630223538286,0.006379019151976488,blended,,False,
Fe,I,382.444,0.0,3.24096914,9.0,7.0,2830000.0,5.1752858621485895,2,4123,3,0.06201171875,0.005216774470541274,0.10022699283645876,ground_multiplet,,False,
Fe,I,382.588,0.91460217,4.15435379,9.0,7.0,59700000.0,33.61134209938499,2,4126,3,0.06201171875,0.00409640852179887,0.6509328824630832,ok,28.570574054412354,False,-1.247568971396557
Fe,I,382.684,2.7275445,5.96648265,9.0,7.0,2290000.0,0.12459211120668354,2,4126,3,0.06201171875,419.25187943596006,0.0024129087687162452,blended,,False,
Fe,I,382.757,2.69240763,5.93072834,11.0,11.0,1560000.0,0.13964101643208868,2,4127,3,0.06201171875,133.55964921368889,0.0027043528659891703,blended,,False,
Fe,I,382.782,1.55735733,4.79546566,7.0,5.0,105000000.0,18.464849702214917,2,4126,3,0.06201171875,0.016931452089026654,0.35759886663764867,ok,28.570574054412354,False,-1.245612751564665
Fe,I,382.945,3.2739844,6.51071489,3.0,3.0,13200000.0,0.1524752902256092,2,4130,3,0.06201171875,0.43855562818906435,0.0029529073810107406,no_peak,,False,
Fe,I,383.076,2.60850194,5.84412959,5.0,5.0,1040000.0,0.04727487891487079,2,4132,3,0.06201171875,1.8542238818313639,0.0009155472908269601,implausible,,False,
Fe,I,383.086,2.69240763,5.92794713,11.0,9.0,1070000.0,0.07857895973841014,2,4132,3,0.06201171875,0.7171656237077113,0.0015217966784018958,implausible,,False,
Fe,I,383.331,2.55917148,5.79264615,9.0,9.0,4680000.0,0.4089365261811793,2,4135,3,0.06201171875,42.416254406260975,0.007919654946965829,blended,,False,
Fe,I,383.422,0.95815732,4.19086081,7.0,5.0,45200000.0,17.30347009163601,2,4136,3,0.06201171875,0.026836931892626308,0.3351070489853624,ok,19.125671143880727,False,-1.239159242840896
Fe,I,383.633,3.30092244,6.53184961,5.0,5.0,32900000.0,0.6152557882423163,2,4140,3,0.06201171875,0.11504191704995073,0.011915329727342109,no_peak,,False,
Fe,I,383.713,2.60850194,5.83875215,5.0,7.0,1080000.0,0.06909371459702908,2,4141,3,0.06201171875,8.90465640515415,0.0013381010097644596,implausible,,False,
Fe,I,383.926,3.0468689,6.27533411,9.0,9.0,23500000.0,1.100299636179098,2,4144,3,0.06201171875,0.008133116860514624,0.021308914462069256,no_peak,,False,
Fe,I,384.044,0.99011115,4.21758325,5.0,3.0,47000000.0,10.413003542366635,2,4146,3,0.06201171875,1.3136579830241257,0.2016630692963324,blended,,False,
Fe,I,384.105,1.60789577,4.83485507,5.0,3.0,136000000.0,13.592241573101502,2,4147,3,0.06201171875,0.7722458044628712,0.26323367154313676,blended,,False,
Fe,I,384.326,3.0468689,6.27197352,9.0,7.0,37000000.0,1.3518545514531377,2,4150,3,0.06201171875,0.003265078602045752,0.02618064393996129,no_peak,,False,
Fe,I,384.517,2.42419831,5.64769932,3.0,3.0,6070000.0,0.21247240607682186,2,4153,3,0.06201171875,1.0913818241424527,0.004114839428979036,blended,,False,
Fe,I,384.569,3.54652001,6.76958063,5.0,7.0,5890000.0,0.11321952112766864,2,4153,3,0.06201171875,6.40456605113017,0.0021926619002837085,blended,,False,
Fe,I,384.598,3.3682564,6.59107351,9.0,7.0,4500000.0,0.10887931297860967,2,4154,3,0.06201171875,22.72702477995537,0.0021086074108020636,blended,,False,
Fe,I,384.641,3.5732189,6.79568,11.0,9.0,16800000.0,0.4013871491434626,2,4154,3,0.06201171875,4.934528752556933,0.0077734502003231325,blended,,False,
Fe,I,384.68,3.25148176,6.47361547,7.0,7.0,62000000.0,1.7450407346008379,2,4154,3,0.06201171875,0.30015535533618387,0.03379527041885078,weak,0.9755707472111532,False,
Fe,I,384.997,1.01105568,4.2305396,3.0,1.0,60500000.0,4.383092948836702,2,4159,3,0.06201171875,0.143906275367895,0.08488501645824179,weak,9.144080603442424,False,
Fe,I,385.082,0.99011115,4.20888328,5.0,5.0,1660000.0,0.6182078711869547,2,4161,3,0.06201171875,7.092138502894681,0.011972501138550315,blended,,False,
Fe,I,385.257,2.17594512,5.39325126,7.0,9.0,3260000.0,0.4743537616989487,2,4163,3,0.06201171875,0.03798327503238604,0.009186555553089712,no_peak,,False,
Fe,I,385.437,3.21118938,6.4269984000000004,9.0,7.0,5070000.0,0.1512420148001845,2,4166,3,0.06201171875,0.1966790983379485,0.002929023195572121,no_peak,,False,
Fe,I,385.637,0.05156912,3.2657061,7.0,5.0,4640000.0,5.82203646318053,2,4169,3,0.06201171875,0.004869546653064754,0.11275226575533324,ground_multiplet,,False,
Fe,I,385.921,2.40407444,5.61584517,13.0,11.0,7250000.0,0.9660018421920755,2,4173,3,0.06201171875,24.332460411225,0.018708040926882292,blended,,False,
Fe,I,385.991,0.0,3.21118938,9.0,9.0,9690000.0,23.457555872146557,2,4174,3,0.06201171875,0.04125489333400498,0.4542899362437115,ground_multiplet,,False,
Fe,I,386.369,3.2657061,6.47375371,5.0,3.0,4370000.0,0.05247330923092713,2,4179,3,0.06201171875,17.840125530086926,0.0010162225099214083,implausible,,False,
Fe,I,386.374,2.69240763,5.90041395,11.0,9.0,1840000.0,0.13881826415022958,2,4179,3,0.06201171875,6.121568180825731,0.0026884190626676593,blended,,False,
Fe,I,386.552,1.01105568,4.21758325,3.0,3.0,15500000.0,3.411794903847243,2,4181,3,0.06201171875,0.01041841079285076,0.06607440680492137,weak,4.0948032448622484,False,
Fe,I,386.722,3.01725044,6.22237439,5.0,5.0,31600000.0,0.8737002653070495,2,4184,3,0.06201171875,0.01661028476794151,0.01692048566294782,no_peak,,False,
Fe,I,386.956,2.7275445,5.93072834,9.0,11.0,1590000.0,0.14078198494761976,2,4188,3,0.06201171875,0.08350317312682883,0.0027264493928823305,no_peak,,False,
Fe,I,387.175,2.94879294,6.15016512,11.0,11.0,5830000.0,0.388770769465287,2,4191,3,0.06201171875,10.23707932416562,0.00752911552407366,blended,,False,
Fe,I,387.25,0.99011115,4.19086081,5.0,5.0,10500000.0,3.9798772059330476,2,4192,3,0.06201171875,0.09801304564785325,0.07707615286074884,weak,6.47680099995497,False,
Fe,I,387.376,2.4326947,5.63240401,11.0,9.0,6570000.0,0.6984708737062569,2,4194,3,0.06201171875,0.004949585949151556,0.01352691177263169,no_peak,,False,
Fe,I,387.802,0.95815732,4.15435379,7.0,7.0,7720000.0,4.287954051887804,2,4200,3,0.06201171875,1.3393113749164163,0.08304251233441992,blended,,False,
Fe,I,387.857,0.08728574,3.28302483,5.0,3.0,6170000.0,4.516503537354068,2,4201,3,0.06201171875,1.2210324717622572,0.0874687079596976,ground_multiplet,,False,
Fe,I,387.867,2.45343044,5.64908881,9.0,7.0,7020000.0,0.5673909133139851,2,4201,3,0.06201171875,16.679699797626693,0.010988356299333599,blended,,False,
Fe,I,387.873,3.2739844,6.46959714,3.0,3.0,53400000.0,0.6421530879679788,2,4201,3,0.06201171875,14.621354476446436,0.012436235342748026,blended,,False,
Fe,I,388.328,3.25148176,6.44334733,7.0,7.0,12800000.0,0.37108565230806134,2,4208,3,0.06201171875,0.1588280134049134,0.007186617320526445,no_peak,,False,
Fe,I,388.436,2.69240763,5.88338708,11.0,9.0,3990000.0,0.30607279575532426,2,4209,3,0.06201171875,0.13095876578544266,0.00592754810550077,no_peak,,False,
Fe,I,388.551,2.42419831,5.61423177,3.0,5.0,7260000.0,0.43763065189226596,2,4211,3,0.06201171875,21.845114253310076,0.008475358730041406,blended,,False,
Fe,I,388.628,0.05156912,3.24096914,7.0,7.0,5290000.0,9.52000867792744,2,4212,3,0.06201171875,0.3329193688851734,0.18436891545340175,ground_multiplet,,False,
Fe,I,388.705,0.91460217,4.10337372,9.0,9.0,3520000.0,2.6782891115244527,2,4213,3,0.06201171875,3.574529290098292,0.051868992504943805,blended,,False,
Fe,I,388.851,1.60789577,4.79546566,5.0,5.0,25000000.0,4.32777599518363,2,4215,3,0.06201171875,0.07613931145018908,0.08381372260796943,no_peak,,False,
Fe,I,388.882,3.01725044,6.20456765,5.0,3.0,19500000.0,0.32916497658706395,2,4216,3,0.06201171875,13.14880139392873,0.006374762018789824,blended,,False,
Fe,I,389.04,3.24096914,6.4269984000000004,7.0,7.0,1670000.0,0.049356017769406214,2,4218,3,0.06201171875,3.7639000860012355,0.0009558515937430122,implausible,,False,
Fe,I,389.084,2.7275445,5.91320801,9.0,7.0,3060000.0,0.17539043582992583,2,4219,3,0.06201171875,0.3405926964247524,0.003396692747753118,no_peak,,False,
Fe,I,389.193,3.41489715,6.59967157,3.0,3.0,27100000.0,0.27463296327866427,2,4220,3,0.06201171875,0.03551178348975736,0.00531866968827853,no_peak,,False,
Fe,I,389.331,2.83159117,6.01523448,5.0,3.0,4520000.0,0.0972832808036984,2,4222,3,0.06201171875,9.38302968282213,0.0018840332588259136,implausible,,False,
Fe,I,389.339,2.94879294,6.13237029,11.0,11.0,10000000.0,0.6785300930959817,2,4222,3,0.06201171875,0.48865201780260253,0.013140729341628797,no_peak,,False,
Fe,I,389.401,3.30092244,6.48399171,5.0,5.0,10300000.0,0.20184368898474422,2,4223,3,0.06201171875,3.956025580624552,0.0039089987507587715,blended,,False,
Fe,I,389.566,0.11011433,3.29183986,3.0,1.0,9390000.0,2.2553602222419333,2,4226,3,0.06201171875,0.003464235814984772,0.043678354946837555,ground_multiplet,,False,
Fe,I,389.745,2.94879294,6.12905507,11.0,13.0,1780000.0,0.14320018571962187,2,4228,3,0.06201171875,5.074788368141757,0.0027732813936468164,blended,,False,
Fe,I,389.789,2.69240763,5.87231021,11.0,13.0,6200000.0,0.6944436892834257,2,4229,3,0.06201171875,0.2526729466329107,0.01344891944620769,no_peak,,False,
Fe,I,389.971,0.08728574,3.2657061,5.0,5.0,2580000.0,3.2012753462276677,2,4232,3,0.06201171875,0.08167160508851919,0.06199738714736147,ground_multiplet,,False,
Fe,I,390.051,3.24096914,6.41873101,7.0,7.0,7900000.0,0.23537109489555635,2,4233,3,0.06201171875,13.71288681536978,0.0045583060859584,blended,,False,
Fe,I,390.295,1.55735733,4.73314079,7.0,7.0,21400000.0,5.599602486195198,2,4236,3,0.06201171875,0.19381196831914688,0.1084445059113894,ok,12.140015326227829,False,-1.1698546093120472
Fe,I,390.39,2.99035244,6.165361,9.0,9.0,7610000.0,0.4037930453452448,2,4238,3,0.06201171875,15.427645583125273,0.007820043905058348,blended,,False,
Fe,I,390.675,3.30092244,6.47361547,5.0,7.0,7050000.0,0.1953830942720339,2,4241,3,0.06201171875,0.027645745670651166,0.003783879868973708,weak,0.6135608959588195,False,
Fe,I,390.793,2.75857762,5.93030716,7.0,5.0,6670000.0,0.2659523135007568,2,4244,3,0.06201171875,0.3029751125244476,0.005150556187637055,no_peak,,False,
Fe,I,390.966,3.28302483,6.45335558,3.0,5.0,5700000.0,0.11573543681065257,2,4246,3,0.06201171875,2.010664387633078,0.0022413862934577843,blended,,False,
Fe,I,390.983,2.84504259,6.01523448,3.0,3.0,6990000.0,0.14980905345255777,2,4246,3,0.06201171875,1.4458902327959273,0.002901271799697753,blended,,False,
Fe,I,391.084,2.75857762,5.92794713,7.0,9.0,1370000.0,0.09855287474005289,2,4248,3,0.06201171875,2.6192237528163065,0.001908620805437568,implausible,,False,
Fe,I,391.1,3.21118938,6.3804339,9.0,9.0,2680000.0,0.1075683029891926,2,4248,3,0.06201171875,0.9380796214115604,0.0020832177816457564,blended,,False,
Fe,I,391.363,2.27860466,5.44571679,5.0,7.0,1350000.0,0.14056118771943965,2,4252,3,0.06201171875,0.6333637775160567,0.002722173331076939,blended,,False,
Fe,I,391.427,3.28302483,6.44961696,3.0,3.0,5800000.0,0.07091734859742589,2,4253,3,0.06201171875,2.2314326942538734,0.0013734183539194764,implausible,,False,
Fe,I,391.673,3.23672008,6.40132623,13.0,11.0,9830000.0,0.46872509775354826,2,4256,3,0.06201171875,0.061655961756413434,0.009077548229443965,no_peak,,False,
Fe,I,391.832,2.48437256,5.64769932,1.0,3.0,6030000.0,0.2071318105540807,2,4259,3,0.06201171875,5.430007432006832,0.004011410972376259,blended,,False,
Fe,I,391.842,2.84504259,6.00828827,3.0,1.0,42200000.0,0.30352095292551934,2,4259,3,0.06201171875,3.388030112684159,0.005878127930492999,blended,,False,
Fe,I,391.864,3.01762252,6.18068544,7.0,7.0,11700000.0,0.47162582590837265,2,4259,3,0.06201171875,1.8239740236925093,0.009133725079909458,blended,,False,
Fe,I,391.907,2.99035244,6.15307342,9.0,9.0,3720000.0,0.1997622971988509,2,4260,3,0.06201171875,5.667219490082192,0.003868689549456414,blended,,False,
Fe,I,392.026,0.12126572,3.28302483,1.0,3.0,2600000.0,1.8829869115317899,2,4262,3,0.06201171875,0.06326874504031278,0.036466800234855073,no_peak,,False,
Fe,I,392.084,3.2657061,6.4269984000000004,5.0,7.0,2920000.0,0.08562914913501764,2,4262,3,0.06201171875,22.506263287330285,0.0016583339250335425,implausible,,False,
Fe,I,392.291,0.05156912,3.21118938,7.0,9.0,1080000.0,2.572477422133912,2,4265,3,0.06201171875,0.003532551115505493,0.04981979411918421,ground_multiplet,,False,
Fe,I,392.52,3.29183986,6.44961696,1.0,3.0,6200000.0,0.07559710687202266,2,4269,3,0.06201171875,11.700833498320412,0.0014640487290442316,implausible,,False,
Fe,I,392.564,2.83159117,5.98901244,5.0,5.0,8040000.0,0.2958671737391557,2,4269,3,0.06201171875,2.2438297939466905,0.005729901283286109,blended,,False,
Fe,I,392.594,2.85805275,6.01523448,1.0,3.0,16700000.0,0.3564442161421622,2,4270,3,0.06201171875,1.6662566554129024,0.006903064458558391,blended,,False,
Fe,I,392.601,3.24096914,6.39809335,7.0,7.0,7260000.0,0.22069334242995178,2,4270,3,0.06201171875,3.3063001045177596,0.004274049905640911,blended,,False,
Fe,I,392.792,0.11011433,3.2657061,3.0,5.0,2600000.0,3.2029219095087167,2,4273,3,0.06201171875,0.08960248585346851,0.06202927525761669,ground_multiplet,,False,
Fe,I,392.808,3.21118938,6.36664959,9.0,9.0,5640000.0,0.22943252928462612,2,4273,3,0.06201171875,14.211058717248289,0.004443297062534438,blended,,False,
Fe,I,392.921,3.25148176,6.40603863,7.0,9.0,2090000.0,0.08078679273280721,2,4275,3,0.06201171875,0.8107580342411396,0.0015645545989511702,implausible,,False,
Fe,I,393.03,0.08728574,3.24096914,5.0,7.0,1990000.0,3.5411403082677446,2,4276,3,0.06201171875,0.04454927020489362,0.06857937006059366,ground_multiplet,,False,
Fe,I,393.112,3.2657061,6.41873101,5.0,7.0,4800000.0,0.1418967237631096,2,4277,3,0.06201171875,25.003874059822383,0.002748037943206049,blended,,False,
Fe,I,393.263,2.7275445,5.87935896,9.0,11.0,2700000.0,0.2513377992212619,2,4280,3,0.06201171875,0.6464305315803315,0.0048675247074414585,blended,,False,
Fe,I,393.36,3.0713388,6.22237439,3.0,5.0,5920000.0,0.1609184258437234,2,4281,3,0.06201171875,1.6173808860160874,0.0031164210719747906,blended,,False,
Fe,I,393.531,2.84504259,5.99471113,3.0,3.0,2200000.0,0.04810110582306643,2,4283,3,0.06201171875,8.89916539778015,0.0009315483853780222,implausible,,False,
Fe,I,393.581,2.83159117,5.98085478,5.0,5.0,11400000.0,0.4228535876494458,2,4284,3,0.06201171875,0.12606541901545243,0.008189179231660201,weak,0.5975572092436539,False,
Fe,I,393.733,2.69240763,5.84045966,11.0,9.0,1660000.0,0.13277486771932384,2,4286,3,0.06201171875,0.0,0.002571379836831195,no_peak,,False,
Fe,I,394.128,3.2657061,6.41060472,5.0,5.0,9100000.0,0.19367520361570645,2,4292,3,0.06201171875,0.20583209807622585,0.0037508040642477984,no_peak,,False,
Fe,I,394.244,2.84504259,5.98901244,3.0,5.0,9620000.0,0.3525016742998032,2,4294,3,0.06201171875,0.11848486910337654,0.006826711359711886,weak,1.6983359973972831,False,
Fe,I,394.474,2.84504259,5.98718095,3.0,3.0,1300000.0,0.028632087504839938,2,4297,3,0.06201171875,9.384209121497921,0.000554502322321777,implausible,,False,
Fe,I,394.489,2.99035244,6.13237029,9.0,11.0,1400000.0,0.09375407656037432,2,4297,3,0.06201171875,2.171292333553314,0.0018156850481500324,implausible,,False,
Fe,I,394.512,2.75857762,5.90041395,7.0,9.0,1650000.0,0.12191591624601532,2,4298,3,0.06201171875,1.0038571487110082,0.0023610803325106937,blended,,False,
Fe,I,394.699,3.21118938,6.35153108,9.0,11.0,3910000.0,0.1972800244218718,2,4300,3,0.06201171875,0.9809358982959088,0.0038206167004460733,blended,,False,
Fe,I,394.753,2.83159117,5.97150625,5.0,5.0,5120000.0,0.1916455596743594,2,4301,3,0.06201171875,3.7570027973843074,0.003711497035768893,blended,,False,
Fe,I,394.81,3.24096914,6.3804339,7.0,9.0,13100000.0,0.5208593810832295,2,4302,3,0.06201171875,1.9204449040742302,0.010087205006093697,blended,,False,
Fe,I,394.877,3.26711257,6.40603863,11.0,9.0,20800000.0,0.8000199512883756,2,4303,3,0.06201171875,0.7174736470166833,0.01549355843572954,blended,,False,
Fe,I,394.914,3.41489715,6.55353246,3.0,3.0,4200000.0,0.044517617875939934,2,4304,3,0.06201171875,27.51933637308492,0.0008621488912490017,implausible,,False,
Fe,I,394.995,2.17594512,5.31393522,7.0,5.0,4790000.0,0.4183326146880104,2,4305,3,0.06201171875,0.10641679924751099,0.008101623966755185,no_peak,,False,
Fe,I,395.116,3.2739844,6.411013,3.0,5.0,42900000.0,0.910277833724491,2,4307,3,0.06201171875,0.02014072928592281,0.017628863863766275,no_peak,,False,
Fe,I,395.26,2.69240763,5.8282952,11.0,11.0,2970000.0,0.29379551507392826,2,4309,3,0.06201171875,1.0402859569029634,0.005689780578125073,blended,,False,
Fe,I,395.27,2.84504259,5.98085478,3.0,5.0,3480000.0,0.12853005203742254,2,4309,3,0.06201171875,3.663709802528368,0.002489172762231961,blended,,False,
Fe,I,395.315,3.01762252,6.15307342,7.0,9.0,2970000.0,0.15811270183929874,2,4309,3,0.06201171875,2.675183571102303,0.003062084116068783,blended,,False,
Fe,I,395.534,3.28302483,6.41673983,3.0,3.0,15000000.0,0.18936211524334678,2,4314,3,0.06201171875,0.4186965542830367,0.003667274788974097,weak,5.682474314817411,False,
Fe,I,395.596,3.0713388,6.20456765,3.0,3.0,4190000.0,0.06952787903034166,2,4314,3,0.06201171875,35.890568092904495,0.0013465092400934795,implausible,,False,
Fe,I,395.646,3.23672008,6.36955305,13.0,11.0,17600000.0,0.8655385411539124,2,4314,3,0.06201171875,2.3265277532499273,0.016762421917288366,blended,,False,
Fe,I,395.668,2.69240763,5.82506529,11.0,13.0,12200000.0,1.4307370341626504,2,4315,3,0.06201171875,1.0103468549046433,0.027708318785378633,blended,,False,
Fe,I,395.702,3.2657061,6.39809335,5.0,7.0,16700000.0,0.503677138175245,2,4315,3,0.06201171875,4.572517799720622,0.009754445699125116,blended,,False,
Fe,I,396.028,3.63977237,6.76958063,5.0,7.0,4100000.0,0.07653115294133919,2,4320,3,0.06201171875,0.7451486931257696,0.0014821378996121824,implausible,,False,
Fe,I,396.114,2.85805275,5.98718095,1.0,3.0,2600000.0,0.057027088597647296,2,4321,3,0.06201171875,3.1409268033235196,0.0011044131189281907,implausible,,False,
Fe,I,396.235,3.2657061,6.39387714,5.0,7.0,1200000.0,0.03634070915617157,2,4323,3,0.06201171875,11.59613213175821,0.0007037910742103975,implausible,,False,
Fe,I,396.31,3.28302483,6.41060472,3.0,5.0,15000000.0,0.3174871457768705,2,4324,3,0.06201171875,1.762452330257001,0.006148603716401341,blended,,False,
Fe,I,396.452,2.84504259,5.97150625,3.0,5.0,2170000.0,0.08087668841932004,2,4326,3,0.06201171875,6.468767180300897,0.0015662955606232677,implausible,,False,
Fe,I,396.606,1.60789577,4.73314079,5.0,7.0,1320000.0,0.33989992058096746,2,4328,3,0.06201171875,0.0,0.00658265993659297,no_peak,,False,
Fe,I,396.742,3.30140276,6.42557692,9.0,7.0,15200000.0,0.4413156215519724,2,4330,3,0.06201171875,0.5684426737654146,0.008546723566211565,blended,,False,
Fe,I,396.796,3.24096914,6.36471779,7.0,9.0,6090000.0,0.2458600584425729,2,4331,3,0.06201171875,1.8153342914912627,0.004761440232030913,blended,,False,
Fe,I,396.926,1.48486439,4.60759327,9.0,7.0,22600000.0,6.836578745456405,2,4332,3,0.06201171875,0.06090614975710049,0.1324003634192047,ok,21.865108762561345,True,-1.102990208769374
Fe,I,397.039,3.0713388,6.19317735,3.0,1.0,39000000.0,0.21811489338308895,2,4335,3,0.06201171875,3.7798730699149248,0.004224114462260049,blended,,False,
Fe,I,397.132,2.69240763,5.81351269,11.0,9.0,4970000.0,0.4080569227491248,2,4336,3,0.06201171875,0.5345207524323444,0.007902620137830309,blended,,False,
Fe,I,397.365,3.54652001,6.66579718,5.0,7.0,5810000.0,0.12356144730862302,2,4339,3,0.06201171875,0.1587099364629534,0.0023929484523435335,no_peak,,False,
Fe,I,397.661,3.41489715,6.53184961,3.0,5.0,12000000.0,0.21649307744430496,2,4344,3,0.06201171875,0.0018516633992239824,0.004192705620544188,weak,5.928165348739628,False,
Fe,I,397.774,2.1978664,5.31393522,5.0,5.0,6410000.0,0.5559035490747172,2,4344,3,0.06201171875,0.009508722676293678,0.010765886661136474,weak,5.928165348739628,False,
Fe,I,398.177,2.7275445,5.84045966,9.0,9.0,3570000.0,0.2823590104680472,2,4351,3,0.06201171875,0.08135972079049722,0.005468295911241012,no_peak,,False,
Fe,I,398.396,2.7275445,5.83875215,9.0,7.0,5720000.0,0.3524539310794885,2,4354,3,0.06201171875,0.7317993159263407,0.0068257867423037015,blended,,False,
Fe,I,398.539,3.30092244,6.411013,5.0,5.0,8530000.0,0.1794400973080124,2,4357,3,0.06201171875,0.019465517252171338,0.0034751203752824223,no_peak,,False,
Fe,I,398.986,3.54652001,6.65312587,5.0,7.0,5300000.0,0.11410647778508926,2,4363,3,0.06201171875,1.0036818576379816,0.002209839115401375,blended,,False,
Fe,I,399.037,3.0468689,6.15307342,9.0,9.0,1430000.0,0.07541825421172128,2,4364,3,0.06201171875,4.728410037842916,0.0014605849852472143,implausible,,False,
Fe,I,399.598,2.7275445,5.82938837,9.0,7.0,1600000.0,0.09948588373392277,2,4372,3,0.06201171875,1.8373235184461096,0.0019266898915201141,implausible,,False,
Fe,I,399.696,3.69459719,6.79568,9.0,9.0,7950000.0,0.18278774871102035,2,4373,3,0.06201171875,7.3204224638357065,0.0035399525492193695,blended,,False,
Fe,I,399.739,2.7275445,5.8282952,9.0,11.0,12600000.0,1.232439480422864,2,4374,3,0.06201171875,0.5407867029834893,0.023867996138947353,blended,,False,
Fe,I,399.805,2.69240763,5.79264615,11.0,9.0,5700000.0,0.47754095872276126,2,4375,3,0.06201171875,2.680688233437841,0.009248280292897886,blended,,False,
Fe,I,400.025,3.2657061,6.36423934,5.0,5.0,2200000.0,0.04897437873121967,2,4378,3,0.06201171875,1.1787683272824625,0.0009484605946435816,implausible,,False,
Fe,I,400.046,2.99035244,6.08872711,9.0,9.0,1010000.0,0.057729446496697555,2,4379,3,0.06201171875,1.473090214572194,0.0011180153086413431,implausible,,False,
Fe,I,400.376,3.41489715,6.51071489,3.0,3.0,6760000.0,0.07468624078676923,2,4383,3,0.06201171875,0.04596799363073947,0.0014464084728277823,implausible,,False,
Fe,I,400.524,1.55735733,4.65203107,7.0,5.0,20400000.0,4.125052147471149,2,4385,3,0.06201171875,0.0056352611609290166,0.07988767829396072,ok,14.435055595507698,True,-1.066709389412936
Fe,I,400.631,3.26711257,6.3609602,11.0,9.0,5100000.0,0.20491217175412701,2,4387,3,0.06201171875,1.5084180852490112,0.00396842441510614,blended,,False,
Fe,I,400.662,3.11096179,6.20456765,1.0,3.0,5890000.0,0.09650148360412485,2,4388,3,0.06201171875,4.326398914490193,0.0018688926106746073,implausible,,False,
Fe,I,400.727,2.75857762,5.85168345,7.0,5.0,4400000.0,0.18934599600400093,2,4389,3,0.06201171875,1.5953517626805511,0.0036669626162884753,blended,,False,
Fe,I,400.971,2.22271209,5.31393522,3.0,5.0,4640000.0,0.3991929168579622,2,4392,3,0.06201171875,0.010692607209506854,0.0077309556774275276,weak,-0.8135469456178488,False,
Fe,I,401.453,3.0468689,6.13438193,9.0,7.0,15300000.0,0.6390467519371394,2,4398,3,0.06201171875,0.001499007248110081,0.012376076594535167,weak,3.335340534128744,False,
Fe,I,401.715,3.0468689,6.13237029,9.0,11.0,3250000.0,0.21372844945462915,2,4403,3,0.06201171875,0.042210916824870146,0.004139164549172012,weak,1.5512202752194941,False,
Fe,I,401.827,3.2657061,6.35034852,5.0,7.0,3440000.0,0.10865738993099958,2,4405,3,0.06201171875,0.08302862611339021,0.0021043095458540147,no_peak,,False,
Fe,I,402.187,2.75857762,5.84045966,7.0,9.0,8550000.0,0.669495544824505,2,4410,3,0.06201171875,0.011618872480628551,0.012965762078176029,weak,2.9962655050015865,False,
Fe,I,402.472,3.24096914,6.32066224,7.0,9.0,8090000.0,0.34081668297816603,2,4414,3,0.06201171875,0.005793978465456748,0.006600414383528701,weak,0.27095326353538696,False,
Fe,I,403.049,3.21118938,6.28647868,9.0,11.0,10400000.0,0.5588247258634667,2,4422,3,0.06201171875,0.3231285584561682,0.010822459529356447,weak,9.460707781724373,False,
Fe,I,403.089,3.69459719,6.76958063,9.0,7.0,5020000.0,0.09206256318144376,2,4423,3,0.06201171875,7.03146174090475,0.0017829264133946447,implausible,,False,
Fe,I,403.196,3.2739844,6.34815078,3.0,5.0,7600000.0,0.17137203855374172,2,4425,3,0.06201171875,0.006006327347903674,0.0033188705972976565,no_peak,,False,
Fe,I,404.064,3.30092244,6.36848691,5.0,7.0,4800000.0,0.14729023946074302,2,4438,3,0.06201171875,0.22774617538699862,0.0028524912765269654,weak,-8.117404295743135,False,
