config_id,scaling,n_bins,n_pc,hidden,alpha,balance,precision_macro,precision_macro_std,recall_macro,recall_macro_std,f1_macro,f1_macro_std,f1_weighted,f1_weighted_std,accuracy,accuracy_std
241,bin_autoscale,12,10,"(64,)",0.001,True,0.4860081556763478,0.01986891303583022,0.46849816849816855,0.024556130167998857,0.4748576762273635,0.022551524272352956,0.5189095741349149,0.020867618552794627,0.5194444444444444,0.020786985482077452
242,bin_autoscale,12,10,"(64,)",0.01,False,0.45872247576615144,0.0033823152230570016,0.43,0.017717714335659617,0.4384987565201344,0.01155153823020181,0.4906112640510158,0.022940393845073077,0.49444444444444446,0.02187224409447727
243,bin_autoscale,12,10,"(64,)",0.01,True,0.4860081556763478,0.01986891303583022,0.46849816849816855,0.024556130167998857,0.4748576762273635,0.022551524272352956,0.5189095741349149,0.020867618552794627,0.5194444444444444,0.020786985482077452
244,bin_autoscale,12,10,"(64,)",0.1,False,0.46283587249973807,0.005460142768770498,0.4334615384615385,0.01869203527999738,0.4421325025636125,0.013538525165455192,0.4906675074568125,0.022867802271144745,0.49444444444444446,0.02187224409447727
245,bin_autoscale,12,10,"(64,)",0.1,True,0.4768729439095571,0.00768663058372981,0.4600366300366301,0.01709172974405189,0.4658083767192273,0.013224261938173101,0.5102187126358474,0.021695222897622008,0.5111111111111111,0.021872244094477244
246,bin_autoscale,12,10,"(128, 64)",0.001,False,0.4943590321346965,0.012787530682309407,0.4532417582417582,0.030691063714726376,0.46416394225912855,0.024888828618927168,0.5005363674760943,0.027051950158157485,0.5055555555555555,0.02576005137637694
247,bin_autoscale,12,10,"(128, 64)",0.001,True,0.47680554962847604,0.02153386299678335,0.45170329670329673,0.025269747877470532,0.45799689687366635,0.021915933638403818,0.49515047802842727,0.027643053308564817,0.49722222222222223,0.027498597046143547
248,bin_autoscale,12,10,"(128, 64)",0.01,False,0.4943590321346965,0.012787530682309407,0.4532417582417582,0.030691063714726376,0.46416394225912855,0.024888828618927168,0.5005363674760943,0.027051950158157485,0.5055555555555555,0.02576005137637694
249,bin_autoscale,12,10,"(128, 64)",0.01,True,0.4802976131205394,0.017030501762063017,0.45170329670329673,0.025269747877470532,0.4586099236935898,0.021049118676625837,0.4954551669538058,0.027212194395846087,0.49722222222222223,0.027498597046143547
250,bin_autoscale,12,10,"(128, 64)",0.1,False,0.4967039520381611,0.005956628722888888,0.45108058608058604,0.02077205696865671,0.4629745955322216,0.016993721311901345,0.5027571501777551,0.018936637563194567,0.5083333333333333,0.018002057495577393
251,bin_autoscale,12,10,"(128, 64)",0.1,True,0.47426659050982317,0.021293528978736667,0.4500366300366301,0.02410246668205702,0.45630048230703674,0.020858414506576297,0.4923729779672354,0.025856781551262042,0.49444444444444446,0.025760051376376974
252,bin_autoscale,12,20,"(64,)",0.001,False,0.5916234928305867,0.004809382276472893,0.5761355311355311,0.0033320248609243963,0.5807721451399858,0.0007038925880591501,0.6240299477782812,0.018027349698077927,0.6277777777777778,0.01712337223046941
253,bin_autoscale,12,20,"(64,)",0.001,True,0.6270473545259346,0.03947330520391052,0.6091391941391943,0.044123908711675146,0.6134942723345816,0.04381638842281806,0.6474985174890713,0.04785631907987526,0.65,0.04762896722078404
254,bin_autoscale,12,20,"(64,)",0.01,False,0.5932525944596884,0.005303886863226778,0.5761355311355311,0.0033320248609243963,0.5816992232600463,0.0006713722977258957,0.6238656762689804,0.018072701007129034,0.6277777777777778,0.01712337223046941
255,bin_autoscale,12,20,"(64,)",0.01,True,0.6309425821053728,0.044867830290024856,0.6108058608058609,0.046480882452351956,0.615968793593913,0.047315778677009604,0.6500671640324014,0.051473372484442934,0.6527777777777778,0.05152010275275391
256,bin_autoscale,12,20,"(64,)",0.1,False,0.6102096783395775,0.01713095757288659,0.5962820512820511,0.015668259996519933,0.5989278349926886,0.01621663479459905,0.6348238313377178,0.02797060685540908,0.638888888888889,0.025760051376376967
257,bin_autoscale,12,20,"(64,)",0.1,True,0.6309425821053728,0.044867830290024856,0.6108058608058609,0.046480882452351956,0.615968793593913,0.047315778677009604,0.6500671640324014,0.051473372484442934,0.6527777777777778,0.05152010275275391
258,bin_autoscale,12,20,"(128, 64)",0.001,False,0.6239565488397026,0.025585048960294832,0.5589743589743589,0.027976057084986218,0.5794600260003283,0.02658732885725141,0.6004237470054105,0.040506790217159874,0.6055555555555556,0.0415739709641549
259,bin_autoscale,12,20,"(128, 64)",0.001,True,0.6203678623786537,0.023553070251483045,0.5794871794871794,0.01258840119838817,0.5895980356712782,0.01595180756887321,0.610353335692798,0.032783663932720745,0.6166666666666667,0.0340206908719886
260,bin_autoscale,12,20,"(128, 64)",0.01,False,0.6300083935526786,0.025495313152523534,0.5657692307692307,0.021609595102432738,0.5859203555519579,0.02216807341539411,0.6056354073692374,0.0378225062728195,0.6111111111111112,0.038689967436622556
261,bin_autoscale,12,20,"(128, 64)",0.01,True,0.6255294069019003,0.02751860073178446,0.5811538461538461,0.014935153475024799,0.5920511381243806,0.018822936828925635,0.6128184631579255,0.03576569207363986,0.6194444444444445,0.03747427100897789
262,bin_autoscale,12,20,"(128, 64)",0.1,False,0.6122495005786474,0.04272745203766344,0.5718315018315018,0.028289832848964223,0.5853670074780916,0.034331150553662364,0.6120915360508307,0.04127961584480124,0.6166666666666667,0.04082482904638629
263,bin_autoscale,12,20,"(128, 64)",0.1,True,0.6212126163515982,0.0306186569412986,0.5778205128205127,0.017284700894855603,0.5892873953588366,0.02258224394263379,0.6075027897233078,0.039160422371611874,0.6138888888888888,0.041013397389537215
264,bin_autoscale,12,30,"(64,)",0.001,False,0.5815692314221726,0.029658139760168588,0.578076923076923,0.03210098709979285,0.5758134074443609,0.027983259569972472,0.6000950177379362,0.021409952883465033,0.6027777777777777,0.020786985482077466
265,bin_autoscale,12,30,"(64,)",0.001,True,0.6069872328023803,0.01833554342721346,0.6,0.024502085868159735,0.5987971134752638,0.018873819559930987,0.6238753456293687,0.00889034768137004,0.6277777777777778,0.007856742013183834
266,bin_autoscale,12,30,"(64,)",0.01,False,0.5815692314221726,0.029658139760168588,0.578076923076923,0.03210098709979285,0.5758134074443609,0.027983259569972472,0.6000950177379362,0.021409952883465033,0.6027777777777777,0.020786985482077466
267,bin_autoscale,12,30,"(64,)",0.01,True,0.6069872328023803,0.01833554342721346,0.6,0.024502085868159735,0.5987971134752638,0.018873819559930987,0.6238753456293687,0.00889034768137004,0.6277777777777778,0.007856742013183834
268,bin_autoscale,12,30,"(64,)",0.1,False,0.5813809184431621,0.028344737284068684,0.5797435897435897,0.03009666340504944,0.5759453051851459,0.027020204418218296,0.6015234128949115,0.019175057496116383,0.6055555555555556,0.01712337223046936
269,bin_autoscale,12,30,"(64,)",0.1,True,0.6054773605608008,0.018937132867200876,0.5983333333333334,0.02511240813166875,0.5972112457647347,0.01930507931276618,0.6212322327784873,0.00801438567579046,0.625,0.006804138174397693
270,bin_autoscale,12,30,"(128, 64)",0.001,False,0.6176180387384641,0.05625823604418921,0.5607509157509157,0.04829301167581569,0.5818748491729261,0.049159566135926154,0.6166248433112518,0.048026026224834095,0.6194444444444445,0.049222347629637064
271,bin_autoscale,12,30,"(128, 64)",0.001,True,0.6297910487445372,0.041972455593357084,0.5826923076923077,0.045187845621819545,0.5990027280362451,0.043133051283381955,0.624527033499562,0.042295251443310276,0.6277777777777778,0.04374448818895451
272,bin_autoscale,12,30,"(128, 64)",0.01,False,0.6189663894196734,0.05479580693403202,0.5576556776556777,0.048485502645409684,0.5798814662942071,0.049242225163178915,0.6153923200415742,0.048562719635685404,0.6194444444444445,0.050154083570188274
273,bin_autoscale,12,30,"(128, 64)",0.01,True,0.6311923606109653,0.044787038813985665,0.5826923076923077,0.04778615367987345,0.5995112333640277,0.04595364084464799,0.624139974477965,0.04767283907640576,0.6277777777777778,0.049222347629637064
274,bin_autoscale,12,30,"(128, 64)",0.1,False,0.6365398053514296,0.03620161155207404,0.6086996336996338,0.022431239704906507,0.6162593413398011,0.02262458007991234,0.6388794272635269,0.022447633246564163,0.6416666666666666,0.024532669073132923
275,bin_autoscale,12,30,"(128, 64)",0.1,True,0.6388162035439403,0.035896368459130544,0.6032051282051282,0.02605625331126187,0.6163149255388288,0.028153380048238582,0.6363697938625311,0.031734388308082874,0.6388888888888888,0.03356401659331824
276,bin_autoscale,12,50,"(64,)",0.001,False,0.581433240672371,0.03730115734033189,0.570091575091575,0.03574938633911106,0.5694223542309019,0.03351523870551988,0.5991373067669588,0.036065536039940324,0.6055555555555556,0.03747427100897789
277,bin_autoscale,12,50,"(64,)",0.001,True,0.5743713835132945,0.05201986008936104,0.5384981684981686,0.047447450754795145,0.5438063511791592,0.03968497033664825,0.586937385819602,0.04469975937698578,0.5972222222222222,0.049222347629637064
278,bin_autoscale,12,50,"(64,)",0.01,False,0.581433240672371,0.03730115734033189,0.570091575091575,0.03574938633911106,0.5694223542309019,0.03351523870551988,0.5991373067669588,0.036065536039940324,0.6055555555555556,0.03747427100897789
279,bin_autoscale,12,50,"(64,)",0.01,True,0.5760333489951873,0.052034948117138616,0.5401648351648352,0.04619902289245787,0.5453170456882985,0.039049795791463705,0.589455210001501,0.04329481168054345,0.6,0.047628967220784
280,bin_autoscale,12,50,"(64,)",0.1,False,0.5882644555964824,0.05651480140829846,0.570091575091575,0.041464586645541,0.5686738235105483,0.042781811661166826,0.5986939303695894,0.0402875443522589,0.6055555555555556,0.041013397389537215
281,bin_autoscale,12,50,"(64,)",0.1,True,0.5760333489951873,0.052034948117138616,0.5401648351648352,0.04619902289245787,0.5453170456882985,0.039049795791463705,0.589455210001501,0.04329481168054345,0.6,0.047628967220784
282,bin_autoscale,12,50,"(128, 64)",0.001,False,0.5664594809149631,0.008134852769837551,0.5432600732600733,0.02133209866913856,0.5483996109865722,0.011645217658856394,0.5931231215494578,0.014279283797835544,0.6,0.01800205749557741
283,bin_autoscale,12,50,"(128, 64)",0.001,True,0.5688052753919627,0.005358427909625417,0.5313369963369964,0.0071850449445803625,0.5428270840170222,0.00451056434457965,0.5837267905034991,0.013006516924294055,0.5916666666666667,0.018002057495577376
284,bin_autoscale,12,50,"(128, 64)",0.01,False,0.5580612125166947,0.003994022732657561,0.5381318681318682,0.02253537786782052,0.5428578580535149,0.014577524851162687,0.5900816561710359,0.012758822101186923,0.5972222222222222,0.01571348402636772
285,bin_autoscale,12,50,"(128, 64)",0.01,True,0.5688052753919627,0.005358427909625417,0.5313369963369964,0.0071850449445803625,0.5428270840170222,0.00451056434457965,0.5837267905034991,0.013006516924294055,0.5916666666666667,0.018002057495577376
286,bin_autoscale,12,50,"(128, 64)",0.1,False,0.581762243011671,0.031435346611897376,0.5585164835164835,0.022276679574026695,0.5645796001536375,0.024564397218978913,0.607601119565095,0.02470595250279118,0.6138888888888889,0.023895347964007302
287,bin_autoscale,12,50,"(128, 64)",0.1,True,0.5794299454309566,0.0079479565056583,0.5365750915750915,0.010832803067289528,0.5490837510287011,0.0056369917847871485,0.5960529470481538,0.013175335921922427,0.6055555555555556,0.01712337223046936
